"DATE","rconhh09Q3","rconhh09Q4","rconhh10Q1","rconhh10Q2","rconhh10Q3","rconhh10Q4","rconhh11Q1","rconhh11Q2","rconhh11Q3","rconhh11Q4","rconhh12Q1","rconhh12Q2","rconhh12Q3","rconhh12Q4","rconhh13Q1","rconhh13Q2","rconhh13Q3","rconhh13Q4","rconhh14Q1","rconhh14Q2","rconhh14Q3","rconhh14Q4","rconhh15Q1","rconhh15Q2","rconhh15Q3","rconhh15Q4","rconhh16Q1","rconhh16Q2","rconhh16Q3","rconhh16Q4","rconhh17Q1","rconhh17Q2","rconhh17Q3","rconhh17Q4","rconhh18Q1","rconhh18Q2","rconhh18Q3","rconhh18Q4","rconhh19Q1","rconhh19Q2","rconhh19Q3","rconhh19Q4","rconhh20Q1","rconhh20Q2","rconhh20Q3","rconhh20Q4","rconhh21Q1","rconhh21Q2","rconhh21Q3","rconhh21Q4","rconhh22Q1","rconhh22Q2","rconhh22Q3","rconhh22Q4","rconhh23Q1","rconhh23Q2","rconhh23Q3","rconhh23Q4","rconhh24Q1"
"2013:Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376906598697424,0.337024985154066,0.337024985154066,0.337024985154066,0.337024985154066,0.553137677797366,0.553137677797366,0.553137677797366,0.553137677797366,0.516126508374803,0.516126508374803,0.516126508374803,0.516126508374803,0.315550589908753,0.315550589908753,0.315550589908753,0.315550589908753,0.315550589908753,0.315550589908753,0.315550589908753,0.315550589908753,0.29124496213857,0.29124496213857,0.29124496213857,0.29124496213857,0.29124496213857,0.29124496213857,0.29124496213857,0.29124496213857,0.29124496213857,0.29124496213857,0.29124496213857,0.29124496213857,0.35649077483555,0.35649077483555,0.35649077483555,0.35649077483555,0.35649077483555,0.35649077483555,0.35649077483555,0.35649077483555,0.35649077483555,0.489572813031991,0.489572813031991
"2013:Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.173579139781488,-0.218512871930265,-0.218512871930265,-0.218512871930265,-0.502126285991444,-0.502126285991444,-0.502126285991444,-0.502126285991444,-0.334410879219327,-0.334410879219327,-0.334410879219327,-0.334410879219327,-0.273868677712663,-0.273868677712663,-0.273868677712663,-0.273868677712663,-0.273868677712663,-0.273868677712663,-0.273868677712663,-0.273868677712663,-0.564033437964717,-0.564033437964717,-0.564033437964717,-0.564033437964717,-0.564033437964717,-0.564033437964717,-0.564033437964717,-0.564033437964717,-0.564033437964717,-0.564033437964717,-0.564033437964717,-0.564033437964717,-0.493733675051011,-0.493733675051011,-0.493733675051011,-0.493733675051011,-0.493733675051011,-0.493733675051011,-0.493733675051011,-0.493733675051011,-0.493733675051011,-0.495580345121382,-0.495580345121382
"2013:Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.113392929694278,-0.0155486863707921,-0.0155486863707921,0.0231378533472437,0.0231378533472437,0.0231378533472437,0.0231378533472437,0.0284954313164221,0.0284954313164221,0.0284954313164221,0.0284954313164221,0.268026611901995,0.268026611901995,0.268026611901995,0.268026611901995,0.268026611901995,0.268026611901995,0.268026611901995,0.268026611901995,0.3307972625473,0.3307972625473,0.3307972625473,0.3307972625473,0.3307972625473,0.3307972625473,0.3307972625473,0.3307972625473,0.3307972625473,0.3307972625473,0.3307972625473,0.3307972625473,0.212591911459903,0.212591911459903,0.212591911459903,0.212591911459903,0.212591911459903,0.212591911459903,0.212591911459903,0.212591911459903,0.212591911459903,0.124386978536961,0.124386978536961
"2013:Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356144260552327,0.374440511621899,0.402412740371538,0.402412740371538,0.402412740371538,0.402412740371538,0.429091317123387,0.429091317123387,0.429091317123387,0.429091317123387,0.346587490528982,0.346587490528982,0.346587490528982,0.346587490528982,0.346587490528982,0.346587490528982,0.346587490528982,0.346587490528982,0.490406027269685,0.490406027269685,0.490406027269685,0.490406027269685,0.490406027269685,0.490406027269685,0.490406027269685,0.490406027269685,0.490406027269685,0.490406027269685,0.490406027269685,0.490406027269685,0.462456927322386,0.462456927322386,0.462456927322386,0.462456927322386,0.462456927322386,0.462456927322386,0.462456927322386,0.462456927322386,0.462456927322386,0.491299177710225,0.491299177710225
"2014:Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0715698006565901,-0.552930114640837,-0.552930114640837,-0.552930114640837,-0.552930114640837,-0.486014653498046,-0.486014653498046,-0.486014653498046,-0.486014653498046,-0.369263794633312,-0.369263794633312,-0.369263794633312,-0.369263794633312,-0.319871470909128,-0.319871470909128,-0.319871470909128,-0.319871470909128,-0.492034476797798,-0.492034476797798,-0.492034476797798,-0.492034476797798,-0.47666412307823,-0.47666412307823,-0.47666412307823,-0.47666412307823,-0.47666412307823,-0.47666412307823,-0.47666412307823,-0.47666412307823,-0.425918919734158,-0.425918919734158,-0.425918919734158,-0.425918919734158,-0.425918919734158,-0.425918919734158,-0.425918919734158,-0.425918919734158,-0.425918919734158,-0.502009453149199,-0.502009453149199
"2014:Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252854018591897,0.302889427966591,0.302889427966591,0.302889427966591,0.613875026887634,0.613875026887634,0.613875026887634,0.613875026887634,0.507871765453061,0.507871765453061,0.507871765453061,0.507871765453061,0.316568291284725,0.316568291284725,0.316568291284725,0.316568291284725,0.666219135325541,0.666219135325541,0.666219135325541,0.666219135325541,0.683555447329809,0.683555447329809,0.683555447329809,0.683555447329809,0.683555447329809,0.683555447329809,0.683555447329809,0.683555447329809,0.524657962397512,0.524657962397512,0.524657962397512,0.524657962397512,0.524657962397512,0.524657962397512,0.524657962397512,0.524657962397512,0.524657962397512,0.54228911633114,0.54228911633114
"2014:Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.20383104821402,0.142504940835941,0.142504940835941,-0.117048831791067,-0.117048831791067,-0.117048831791067,-0.117048831791067,-0.0232147894399404,-0.0232147894399404,-0.0232147894399404,-0.0232147894399404,0.161998355214976,0.161998355214976,0.161998355214976,0.161998355214976,0.0573435874731132,0.0573435874731132,0.0573435874731132,0.0573435874731132,-0.00447710728170847,-0.00447710728170847,-0.00447710728170847,-0.00447710728170847,-0.00447710728170847,-0.00447710728170847,-0.00447710728170847,-0.00447710728170847,0.0710996944837561,0.0710996944837561,0.0710996944837561,0.0710996944837561,0.0710996944837561,0.0710996944837561,0.0710996944837561,0.0710996944837561,0.0710996944837561,0.0640067135183386,0.0640067135183386
"2014:Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341970434738492,0.381303236520125,0.255112092549226,0.255112092549226,0.255112092549226,0.255112092549226,0.219815449551852,0.219815449551852,0.219815449551852,0.219815449551852,0.281731688883724,0.281731688883724,0.281731688883724,0.281731688883724,0.133139791609516,0.133139791609516,0.133139791609516,0.133139791609516,0.202373137316059,0.202373137316059,0.202373137316059,0.202373137316059,0.202373137316059,0.202373137316059,0.202373137316059,0.202373137316059,0.199380421360651,0.199380421360651,0.199380421360651,0.199380421360651,0.199380421360651,0.199380421360651,0.199380421360651,0.199380421360651,0.199380421360651,0.211885828091596,0.211885828091596
"2015:Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.567872353049736,-0.595474102873084,-0.595474102873084,-0.595474102873084,-0.595474102873084,-0.553386073907447,-0.553386073907447,-0.553386073907447,-0.553386073907447,-0.303416117185051,-0.303416117185051,-0.303416117185051,-0.303416117185051,-0.270009574302144,-0.270009574302144,-0.270009574302144,-0.270009574302144,-0.356506575974436,-0.356506575974436,-0.356506575974436,-0.356506575974436,-0.309628621528013,-0.309628621528013,-0.309628621528013,-0.309628621528013,-0.433461783607569,-0.433461783607569,-0.433461783607569,-0.433461783607569,-0.433461783607569,-0.433461783607569,-0.433461783607569,-0.433461783607569,-0.433461783607569,-0.371388771925041,-0.371388771925041
"2015:Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272717592967808,0.390263423868653,0.390263423868653,0.390263423868653,0.0973331440238923,0.0973331440238923,0.0973331440238923,0.0973331440238923,-0.277489556162003,-0.277489556162003,-0.277489556162003,-0.277489556162003,-0.110506172837432,-0.110506172837432,-0.110506172837432,-0.110506172837432,-0.12209989793881,-0.12209989793881,-0.12209989793881,-0.12209989793881,-0.156248428216976,-0.156248428216976,-0.156248428216976,-0.156248428216976,-0.057609877965703,-0.057609877965703,-0.057609877965703,-0.057609877965703,-0.057609877965703,-0.057609877965703,-0.057609877965703,-0.057609877965703,-0.057609877965703,-0.155550006389227,-0.155550006389227
"2015:Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0638686178342951,-0.2201324074532,-0.2201324074532,-0.117677208158362,-0.117677208158362,-0.117677208158362,-0.117677208158362,-0.079050956404636,-0.079050956404636,-0.079050956404636,-0.079050956404636,-0.213718066823176,-0.213718066823176,-0.213718066823176,-0.213718066823176,-0.110024458902735,-0.110024458902735,-0.110024458902735,-0.110024458902735,-0.0534777417275478,-0.0534777417275478,-0.0534777417275478,-0.0534777417275478,-0.00172135680411856,-0.00172135680411856,-0.00172135680411856,-0.00172135680411856,-0.00172135680411856,-0.00172135680411856,-0.00172135680411856,-0.00172135680411856,-0.00172135680411856,-0.0459430746943212,-0.0459430746943212
"2015:Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.167851524415674,-0.12098040677504,-0.086137457879154,-0.086137457879154,-0.086137457879154,-0.086137457879154,-0.0407963072134976,-0.0407963072134976,-0.0407963072134976,-0.0407963072134976,-0.153427918805882,-0.153427918805882,-0.153427918805882,-0.153427918805882,-0.325112978926434,-0.325112978926434,-0.325112978926434,-0.325112978926434,-0.321393287506666,-0.321393287506666,-0.321393287506666,-0.321393287506666,-0.283678744635374,-0.283678744635374,-0.283678744635374,-0.283678744635374,-0.283678744635374,-0.283678744635374,-0.283678744635374,-0.283678744635374,-0.283678744635374,-0.306553603450688,-0.306553603450688
"2016:Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.115896917218805,-0.108335966246287,-0.108335966246287,-0.108335966246287,-0.108335966246287,-0.119242089807692,-0.119242089807692,-0.119242089807692,-0.119242089807692,0.117910362952856,0.117910362952856,0.117910362952856,0.117910362952856,0.439739006631257,0.439739006631257,0.439739006631257,0.439739006631257,0.332132209386771,0.332132209386771,0.332132209386771,0.332132209386771,0.332267498942684,0.332267498942684,0.332267498942684,0.332267498942684,0.332267498942684,0.332267498942684,0.332267498942684,0.332267498942684,0.332267498942684,0.446220825785559,0.446220825785559
"2016:Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595517642607746,0.693655829917716,0.693655829917716,0.693655829917716,0.477760058812393,0.477760058812393,0.477760058812393,0.477760058812393,0.25802674785762,0.25802674785762,0.25802674785762,0.25802674785762,-0.0631712288987174,-0.0631712288987174,-0.0631712288987174,-0.0631712288987174,-0.104427141394758,-0.104427141394758,-0.104427141394758,-0.104427141394758,-0.214460294490237,-0.214460294490237,-0.214460294490237,-0.214460294490237,-0.214460294490237,-0.214460294490237,-0.214460294490237,-0.214460294490237,-0.214460294490237,-0.23521925995329,-0.23521925995329
"2016:Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.591750498638,-0.444782587138626,-0.444782587138626,-0.286550454807255,-0.286550454807255,-0.286550454807255,-0.286550454807255,-0.32851049246112,-0.32851049246112,-0.32851049246112,-0.32851049246112,-0.229969792877505,-0.229969792877505,-0.229969792877505,-0.229969792877505,-0.136655053681878,-0.136655053681878,-0.136655053681878,-0.136655053681878,-0.0487450639921505,-0.0487450639921505,-0.0487450639921505,-0.0487450639921505,-0.0487450639921505,-0.0487450639921505,-0.0487450639921505,-0.0487450639921505,-0.0487450639921505,0.0492277589010826,0.0492277589010826
"2016:Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.088886188727777,0.235394204887918,0.0874674230658457,0.0874674230658457,0.0874674230658457,0.0874674230658457,0.132542781554612,0.132542781554612,0.132542781554612,0.132542781554612,0.11471342797158,0.11471342797158,0.11471342797158,0.11471342797158,0.0806691596794806,0.0806691596794806,0.0806691596794806,0.0806691596794806,-0.00367168434038945,-0.00367168434038945,-0.00367168434038945,-0.00367168434038945,-0.00367168434038945,-0.00367168434038945,-0.00367168434038945,-0.00367168434038945,-0.00367168434038945,-0.0770003690758969,-0.0770003690758969
"2017:Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.702921061995632,-0.279435845840581,-0.279435845840581,-0.279435845840581,-0.279435845840581,-0.208372351971775,-0.208372351971775,-0.208372351971775,-0.208372351971775,-0.0367777248817092,-0.0367777248817092,-0.0367777248817092,-0.0367777248817092,0.147823946788783,0.147823946788783,0.147823946788783,0.147823946788783,0.237057260222073,0.237057260222073,0.237057260222073,0.237057260222073,0.237057260222073,0.234576071049553,0.234576071049553,0.234576071049553,0.234576071049553,0.283095530962996,0.283095530962996
"2017:Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242296898857397,0.374690969331581,0.374690969331581,0.374690969331581,0.25849396743336,0.25849396743336,0.25849396743336,0.25849396743336,0.0477509812055743,0.0477509812055743,0.0477509812055743,0.0477509812055743,-0.258048691255119,-0.258048691255119,-0.258048691255119,-0.258048691255119,-0.196774662871668,-0.196774662871668,-0.196774662871668,-0.196774662871668,-0.196774662871668,-0.259780540898547,-0.259780540898547,-0.259780540898547,-0.259780540898547,-0.278849460445052,-0.278849460445052
"2017:Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.255031624121571,-0.242584294669612,-0.242584294669612,-0.131304347716643,-0.131304347716643,-0.131304347716643,-0.131304347716643,-0.032959158043333,-0.032959158043333,-0.032959158043333,-0.032959158043333,0.125842375037521,0.125842375037521,0.125842375037521,0.125842375037521,0.108887841704686,0.108887841704686,0.108887841704686,0.108887841704686,0.108887841704686,0.224434944202478,0.224434944202478,0.224434944202478,0.224434944202478,0.239744827083577,0.239744827083577
"2017:Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339015641149665,0.343549759042716,0.352993865399753,0.352993865399753,0.352993865399753,0.352993865399753,0.53722520514512,0.53722520514512,0.53722520514512,0.53722520514512,0.412980633243798,0.412980633243798,0.412980633243798,0.412980633243798,0.428834360404551,0.428834360404551,0.428834360404551,0.428834360404551,0.428834360404551,0.42704640310145,0.42704640310145,0.42704640310145,0.42704640310145,0.324148184106043,0.324148184106043
"2018:Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.73164729114712,-0.924340051501993,-0.924340051501993,-0.924340051501993,-0.924340051501993,-0.769731561901743,-0.769731561901743,-0.769731561901743,-0.769731561901743,-0.600046272764665,-0.600046272764665,-0.600046272764665,-0.600046272764665,-0.523708203671092,-0.523708203671092,-0.523708203671092,-0.523708203671092,-0.523708203671092,-0.510601729442151,-0.510601729442151,-0.510601729442151,-0.510601729442151,-0.407146327425423,-0.407146327425423
"2018:Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.900617870201259,0.807461887530359,0.807461887530359,0.807461887530359,0.531454637001794,0.531454637001794,0.531454637001794,0.531454637001794,0.284110895880829,0.284110895880829,0.284110895880829,0.284110895880829,0.274923946594541,0.274923946594541,0.274923946594541,0.274923946594541,0.274923946594541,0.056944999479569,0.056944999479569,0.056944999479569,0.056944999479569,-0.209568106580171,-0.209568106580171
"2018:Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126119413021009,-0.00655726023541803,-0.00655726023541803,-0.0903263317608705,-0.0903263317608705,-0.0903263317608705,-0.0903263317608705,-0.0678356523645007,-0.0678356523645007,-0.0678356523645007,-0.0678356523645007,-0.167674362920955,-0.167674362920955,-0.167674362920955,-0.167674362920955,-0.167674362920955,-0.0233800245114324,-0.0233800245114324,-0.0233800245114324,-0.0233800245114324,-0.0249274067513738,-0.0249274067513738
"2018:Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15185773355153,-0.362467879302031,-0.61846563295429,-0.61846563295429,-0.61846563295429,-0.61846563295429,-0.417465231605796,-0.417465231605796,-0.417465231605796,-0.417465231605796,-0.34500198308951,-0.34500198308951,-0.34500198308951,-0.34500198308951,-0.34500198308951,-0.336336220540545,-0.336336220540545,-0.336336220540545,-0.336336220540545,-0.283845442513453,-0.283845442513453
"2019:Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.130649859181275,0.281214469448798,0.281214469448798,0.281214469448798,0.281214469448798,0.397442582846885,0.397442582846885,0.397442582846885,0.397442582846885,0.0769769534684883,0.0769769534684883,0.0769769534684883,0.0769769534684883,0.0769769534684883,0.0275481533511979,0.0275481533511979,0.0275481533511979,0.0275481533511979,0.226293278980272,0.226293278980272
"2019:Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605042680488488,0.643691109717004,0.643691109717004,0.643691109717004,0.322179856638982,0.322179856638982,0.322179856638982,0.322179856638982,0.556421263935825,0.556421263935825,0.556421263935825,0.556421263935825,0.556421263935825,0.323332155460676,0.323332155460676,0.323332155460676,0.323332155460676,0.402263845151651,0.402263845151651
"2019:Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.423674601914747,-0.332571500845802,-0.332571500845802,-0.292180578995804,-0.292180578995804,-0.292180578995804,-0.292180578995804,-0.131063937972264,-0.131063937972264,-0.131063937972264,-0.131063937972264,-0.131063937972264,0.245297880379702,0.245297880379702,0.245297880379702,0.245297880379702,0.223188112884465,0.223188112884465
"2019:Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.374871074966521,-0.279718152103214,-0.238086268443993,-0.238086268443993,-0.238086268443993,-0.238086268443993,-0.335777511690338,-0.335777511690338,-0.335777511690338,-0.335777511690338,-0.335777511690338,-0.276252905293539,-0.276252905293539,-0.276252905293539,-0.276252905293539,-0.336214880666041,-0.336214880666041
"2020:Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.79343977506219,-2.8522132183447,-2.8522132183447,-2.8522132183447,-2.8522132183447,-2.86773557606086,-2.86773557606086,-2.86773557606086,-2.86773557606086,-2.86773557606086,-2.73386231993928,-2.73386231993928,-2.73386231993928,-2.73386231993928,-2.86238353180011,-2.86238353180011
"2020:Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.8704468076189,-8.60403495814808,-8.60403495814808,-8.60403495814808,-8.66731589711378,-8.66731589711378,-8.66731589711378,-8.66731589711378,-8.66731589711378,-8.31751092950146,-8.31751092950146,-8.31751092950146,-8.31751092950146,-7.49837868891561,-7.49837868891561
"2020:Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8661459481283,20.6736382201623,20.6736382201623,20.7684495528857,20.7684495528857,20.7684495528857,20.7684495528857,20.7684495528857,20.2993826064644,20.2993826064644,20.2993826064644,20.2993826064644,19.0261004759552,19.0261004759552
"2020:Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.19430895826849,-8.95973362378797,-8.7839691364529,-8.7839691364529,-8.7839691364529,-8.7839691364529,-8.7839691364529,-8.81579814626505,-8.81579814626505,-8.81579814626505,-8.81579814626505,-7.89637404733927,-7.89637404733927
"2021:Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08985724550033,1.99416966777886,1.99416966777886,1.99416966777886,1.99416966777886,1.99416966777886,1.74518375977097,1.74518375977097,1.74518375977097,1.74518375977097,0.861594394996423,0.861594394996423
"2021:Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0966886813587919,0.173408225286664,0.173408225286664,0.173408225286664,0.173408225286664,0.339459159109268,0.339459159109268,0.339459159109268,0.339459159109268,1.13879776827286,1.13879776827286
"2021:Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58517823253435,-2.56083122876092,-2.56083122876092,-2.56083122876092,-2.38105357775424,-2.38105357775424,-2.38105357775424,-2.38105357775424,-2.76223878977824,-2.76223878977824
"2021:Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253435917886691,0.0840136618423415,0.0840136618423415,-0.0013041200542574,-0.0013041200542574,-0.0013041200542574,-0.0013041200542574,0.254479359438164,0.254479359438164
"2022:Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00234066403503874,-0.244025535129389,-0.486995967768777,-0.486995967768777,-0.486995967768777,-0.486995967768777,-1.02198430509208,-1.02198430509208
"2022:Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.143495922860737,0.183239939061686,0.183239939061686,0.183239939061686,0.183239939061686,0.513104205688286,0.513104205688286
"2022:Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.166663210415763,0.126066662195967,0.126066662195967,0.126066662195967,-0.0424559898464238,-0.0424559898464238
"2022:Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0999578035962401,-0.20441750193978,-0.20441750193978,-0.00954314048282612,-0.00954314048282612
"2023:Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65050502068047,0.736517191578656,0.670060914949921,0.670060914949921
"2023:Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.652239591196846,-0.83667136129133,-0.83667136129133
