"DATE","rconsnp09Q3","rconsnp09Q4","rconsnp10Q1","rconsnp10Q2","rconsnp10Q3","rconsnp10Q4","rconsnp11Q1","rconsnp11Q2","rconsnp11Q3","rconsnp11Q4","rconsnp12Q1","rconsnp12Q2","rconsnp12Q3","rconsnp12Q4","rconsnp13Q1","rconsnp13Q2","rconsnp13Q3","rconsnp13Q4","rconsnp14Q1","rconsnp14Q2","rconsnp14Q3","rconsnp14Q4","rconsnp15Q1","rconsnp15Q2","rconsnp15Q3","rconsnp15Q4","rconsnp16Q1","rconsnp16Q2","rconsnp16Q3","rconsnp16Q4","rconsnp17Q1","rconsnp17Q2","rconsnp17Q3","rconsnp17Q4","rconsnp18Q1","rconsnp18Q2","rconsnp18Q3","rconsnp18Q4","rconsnp19Q1","rconsnp19Q2","rconsnp19Q3","rconsnp19Q4","rconsnp20Q1","rconsnp20Q2","rconsnp20Q3","rconsnp20Q4","rconsnp21Q1","rconsnp21Q2","rconsnp21Q3","rconsnp21Q4","rconsnp22Q1","rconsnp22Q2","rconsnp22Q3","rconsnp22Q4","rconsnp23Q1","rconsnp23Q2","rconsnp23Q3","rconsnp23Q4","rconsnp24Q1"
"1961:Q1",-0.88862469077946,-0.88862469077946,-0.88862469077946,-0.88862469077946,-0.88862469077946,-0.88862469077946,-0.88862469077946,-0.88862469077946,-0.88862469077946,-0.88862469077946,-0.88862469077946,-0.88862469077946,-0.88862469077946,-0.88862469077946,-0.88862469077946,-0.88862469077946,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-1.03585357777058,-0.921364910043021,-0.921364910043021
"1961:Q2",4.37466820449335,4.37466820449335,4.37466820449335,4.37466820449335,4.37466820449335,4.37466820449335,4.37466820449335,4.37466820449335,4.37466820449335,4.37466820449335,4.37466820449335,4.37466820449335,4.37466820449335,4.37466820449335,4.37466820449335,4.37466820449335,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,5.08680791159164,4.53333081491412,4.53333081491412
"1961:Q3",-0.910793903472396,-0.910793903472396,-0.910793903472396,-0.910793903472396,-0.910793903472396,-0.910793903472396,-0.910793903472396,-0.910793903472396,-0.910793903472396,-0.910793903472396,-0.910793903472396,-0.910793903472396,-0.910793903472396,-0.910793903472396,-0.910793903472396,-0.910793903472396,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-1.06565801885297,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-2.05088766315411,-0.945141196654964,-0.945141196654964
"1961:Q4",0.801148777177607,0.801148777177607,0.801148777177607,0.801148777177607,0.801148777177607,0.801148777177607,0.801148777177607,0.801148777177607,0.801148777177607,0.801148777177607,0.801148777177607,0.801148777177607,0.801148777177607,0.801148777177607,0.801148777177607,0.801148777177607,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,-0.0384541439077513,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,1.93200514469454,0.827590930385957,0.827590930385957
"1962:Q1",-1.68754219945608,-1.68754219945608,-1.68754219945608,-1.68754219945608,-1.68754219945608,-1.68754219945608,-1.68754219945608,-1.68754219945608,-1.68754219945608,-1.68754219945608,-1.68754219945608,-1.68754219945608,-1.68754219945608,-1.68754219945608,-1.68754219945608,-1.68754219945608,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-0.0369890886407376,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-1.02221873294188,-0.902592808948732,-0.902592808948732
"1962:Q2",-1.64609982730308,-1.64609982730308,-1.64609982730308,-1.64609982730308,-1.64609982730308,-1.64609982730308,-1.64609982730308,-1.64609982730308,-1.64609982730308,-1.64609982730308,-1.64609982730308,-1.64609982730308,-1.64609982730308,-1.64609982730308,-1.64609982730308,-1.64609982730308,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-2.85269389252383,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.80963899413889,-3.38991166275466,-3.38991166275466
"1962:Q3",-0.00683036781796709,-0.00683036781796709,-0.00683036781796709,-0.00683036781796709,-0.00683036781796709,-0.00683036781796709,-0.00683036781796709,-0.00683036781796709,-0.00683036781796709,-0.00683036781796709,-0.00683036781796709,-0.00683036781796709,-0.00683036781796709,-0.00683036781796709,-0.00683036781796709,-0.00683036781796709,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,-0.975261797334381,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.938628405895736,0.836581462238195,0.836581462238195
"1962:Q4",-0.850831550168607,-0.850831550168607,-0.850831550168607,-0.850831550168607,-0.850831550168607,-0.850831550168607,-0.850831550168607,-0.850831550168607,-0.850831550168607,-0.850831550168607,-0.850831550168607,-0.850831550168607,-0.850831550168607,-0.850831550168607,-0.850831550168607,-0.850831550168607,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,0.947518698252292,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.00942640336276668,-0.880799902047791,-0.880799902047791
"1963:Q1",2.52459869622457,2.52459869622457,2.52459869622457,2.52459869622457,2.52459869622457,2.52459869622457,2.52459869622457,2.52459869622457,2.52459869622457,2.52459869622457,2.52459869622457,2.52459869622457,2.52459869622457,2.52459869622457,2.52459869622457,2.52459869622457,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,0.975617494536474,1.73917427118693,1.73917427118693
"1963:Q2",1.64586829758626,1.64586829758626,1.64586829758626,1.64586829758626,1.64586829758626,1.64586829758626,1.64586829758626,1.64586829758626,1.64586829758626,1.64586829758626,1.64586829758626,1.64586829758626,1.64586829758626,1.64586829758626,1.64586829758626,1.64586829758626,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,3.84662808277962,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,2.89875368732524,3.44861760711694,3.44861760711694
"1963:Q3",1.52684901036078,1.52684901036078,1.52684901036078,1.52684901036078,1.52684901036078,1.52684901036078,1.52684901036078,1.52684901036078,1.52684901036078,1.52684901036078,1.52684901036078,1.52684901036078,1.52684901036078,1.52684901036078,1.52684901036078,1.52684901036078,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,-0.142500914744703,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.839999519836798,0.701355483558341,0.701355483558341
"1963:Q4",-0.915580498277491,-0.915580498277491,-0.915580498277491,-0.915580498277491,-0.915580498277491,-0.915580498277491,-0.915580498277491,-0.915580498277491,-0.915580498277491,-0.915580498277491,-0.915580498277491,-0.915580498277491,-0.915580498277491,-0.915580498277491,-0.915580498277491,-0.915580498277491,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-1.0133818760425,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.134759558842346,-0.949699982057917,-0.949699982057917
"1964:Q1",1.37733658844135,1.37733658844135,1.37733658844135,1.37733658844135,1.37733658844135,1.37733658844135,1.37733658844135,1.37733658844135,1.37733658844135,1.37733658844135,1.37733658844135,1.37733658844135,1.37733658844135,1.37733658844135,1.37733658844135,1.37733658844135,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,2.48282214792646,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.56957379159919,1.41593106769888,1.41593106769888
"1964:Q2",-3.02905953244066,-3.02905953244066,-3.02905953244066,-3.02905953244066,-3.02905953244066,-3.02905953244066,-3.02905953244066,-3.02905953244066,-3.02905953244066,-3.02905953244066,-3.02905953244066,-3.02905953244066,-3.02905953244066,-3.02905953244066,-3.02905953244066,-3.02905953244066,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-4.33674247286722,-3.86713700340051,-3.86713700340051
"1964:Q3",-1.44930073025669,-1.44930073025669,-1.44930073025669,-1.44930073025669,-1.44930073025669,-1.44930073025669,-1.44930073025669,-1.44930073025669,-2.17132552760537,-2.17132552760537,-2.17132552760537,-2.17132552760537,-2.17132552760537,-2.17132552760537,-2.17132552760537,-2.17132552760537,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-0.74906717291574,-0.74906717291574
"1964:Q4",-0.722024797348686,-0.722024797348686,-0.722024797348686,-0.722024797348686,-0.722024797348686,-0.722024797348686,-0.722024797348686,-0.722024797348686,0.722024797348686,0.722024797348686,0.722024797348686,0.722024797348686,0.722024797348686,0.722024797348686,0.722024797348686,0.722024797348686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,1.67364993410333,0,0
"1965:Q1",0.722024797348686,0.722024797348686,0.722024797348686,0.722024797348686,0.722024797348686,0.722024797348686,0.722024797348686,0.722024797348686,0,0,0,0,0,0,0,0,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-0.836824967051664,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,-1.67364993410333,0,0
"1965:Q2",2.85733724440558,2.85733724440558,2.85733724440558,2.85733724440558,2.85733724440558,2.85733724440558,2.85733724440558,2.85733724440558,2.85733724440558,2.85733724440558,2.85733724440558,2.85733724440558,2.85733724440558,2.85733724440558,2.85733724440558,2.85733724440558,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,4.1429111931405,2.94138852062935,2.94138852062935
"1965:Q3",0.603215673341984,0.603215673341984,0.603215673341984,0.603215673341984,0.603215673341984,0.603215673341984,0.603215673341984,0.603215673341984,0.603215673341984,0.603215673341984,0.603215673341984,0.603215673341984,0.603215673341984,0.603215673341984,0.603215673341984,0.603215673341984,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,1.45671867283661,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,0.678504628631105,1.31457292125021,1.31457292125021
"1965:Q4",-0.115759510993563,-0.115759510993563,-0.115759510993563,-0.115759510993563,-0.115759510993563,-0.115759510993563,-0.115759510993563,-0.115759510993563,-0.115759510993563,-0.115759510993563,-0.115759510993563,-0.115759510993563,-0.115759510993563,-0.115759510993563,-0.115759510993563,-0.115759510993563,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-2.46385307645558,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-0.90742498804457,-1.51606402306812,-1.51606402306812
"1966:Q1",-2.68905335213807,-2.68905335213807,-2.68905335213807,-2.68905335213807,-2.68905335213807,-2.68905335213807,-2.68905335213807,-2.68905335213807,-2.68905335213807,-2.68905335213807,-2.68905335213807,-2.68905335213807,-2.68905335213807,-2.68905335213807,-2.68905335213807,-2.68905335213807,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-0.795164086015809,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.32244530313706,-2.06649420067704,-2.06649420067704
"1966:Q2",-1.97154851236703,-1.97154851236703,-1.97154851236703,-1.97154851236703,-1.97154851236703,-1.97154851236703,-1.97154851236703,-1.97154851236703,-1.97154851236703,-1.97154851236703,-1.97154851236703,-1.97154851236703,-1.97154851236703,-1.97154851236703,-1.97154851236703,-1.97154851236703,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-3.76803541143005,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.26990106559857,-2.02477513480668,-2.02477513480668
"1966:Q3",-0.017544629195454,-0.017544629195454,-0.017544629195454,-0.017544629195454,-0.017544629195454,-0.017544629195454,-0.017544629195454,-0.017544629195454,-0.017544629195454,-0.017544629195454,-0.017544629195454,-0.017544629195454,-0.017544629195454,-0.017544629195454,-0.017544629195454,-0.017544629195454,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,0.725755791028071,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.0233113818876696,-0.710556803601303,-0.710556803601303
"1966:Q4",-0.0180188297257189,-0.0180188297257189,-0.0180188297257189,-0.0180188297257189,-0.0180188297257189,-0.0180188297257189,-0.0180188297257189,-0.0180188297257189,-0.0180188297257189,-0.0180188297257189,-0.0180188297257189,-0.0180188297257189,-0.0180188297257189,-0.0180188297257189,-0.0180188297257189,-0.0180188297257189,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.0240399063601515,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,-0.814557857071518,0.66330452279959,0.66330452279959
"1967:Q1",3.37164264842422,3.37164264842422,3.37164264842422,3.37164264842422,3.37164264842422,3.37164264842422,3.37164264842422,3.37164264842422,3.37164264842422,3.37164264842422,3.37164264842422,3.37164264842422,3.37164264842422,3.37164264842422,3.37164264842422,3.37164264842422,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,3.12506358061615,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,4.70609948203888,2.79724839494797,2.79724839494797
"1967:Q2",0.611460099985406,0.611460099985406,0.611460099985406,0.611460099985406,0.611460099985406,0.611460099985406,0.611460099985406,0.611460099985406,0.611460099985406,0.611460099985406,0.611460099985406,0.611460099985406,0.611460099985406,0.611460099985406,0.611460099985406,0.611460099985406,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,1.4911405957001,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,0.700622644988735,2.01467643947186,2.01467643947186
